00003683	Barbara Tardieu	24/04/1917	168	La Pistollerie	50340	Bricquebosq
00014085	Estelle Fortes	15/06/2006	1	Le Champovec	44710	Saint-Léger-Les-Vignes
00044623	Camille Debusschere	05/09/1979	5	Chemin de la Petite Galerne	44230	Saint-Sébastien-Sur-Loire
00012917	Nadege Seillier	03/10/1974	117	Rue du Tremblay	61170	Barville
00090665	Lisa Terrasse	28/09/1910	138	Les Pierres	53290	Grez-En-Bouère
00028201	Simonne Zenati	28/08/1964	125	Les Mandottières	49250	Les Bois D'Anjou
00082825	Pascal Vivien	11/09/1965	129	Rue du Carrefour	61110	Sablons Sur Huisne
00097310	Angeline Oudot	14/05/2006	122	Les Apprets	53160	Saint-Pierre-Sur-Orthe
00020195	Marie-Line Sabras	27/10/1913	73	Lieu Dit Cingal	61430	Sainte-Honorine-La-Chardonne
00021884	Louisette Pastor	28/08/2009	96	Chemin des Challonges	72400	Boëssé-Le-Sec
00023250	Katia Bour	21/02/1936	211	Bouligny	50810	La Barre-De-Semilly
00013339	Antoinette Delarbre	19/09/2002	230	Avenue de la Chaponniere	72650	Aigné
00031565	Agnès Hary	10/12/1906	249	Le Clos des Mûriers	53170	La Cropte
00053397	Clément Bonin	22/11/1950	131	Le Bourg	50190	Feugères
00086233	Bénédicte Thoma	09/01/2010	39	L’Orgerie	72430	Tassé
00073143	Pierre Delporte	30/08/1903	210	Bilsac	61240	Le Merlerault
00075052	Yanice Izaac	11/05/1907	227	La Bourdiniere	44440	Pannecé
00056065	Ludivine Maisonneuve	11/08/1980	220	Rue d’Aumaille	50580	Fierville-Les-Mines
00079515	Florence Lucchini	15/09/1971	235	Rue de la Bretonniere	44360	Le Temple-De-Bretagne
00041130	Liliane Collineau	06/10/1918	199	Avenue le Perron	50490	Saint-Sauveur-Villages
00059342	Roland Merlo	26/10/1978	140	Rue des Mimosas	72320	Courgenard
00075428	Louison Gazon	04/03/2000	235	La Cassée	53410	La Gravelle
00056156	Marie-France Manent	01/04/1950	155	Chemin de l’Auriet	49690	Coron
00021140	Mathieu Kaya	07/12/1949	53	Chemin des Gauthiers	61160	Rônai
00064550	Edwige Boizot	06/07/1940	222	L’Aubepin	53290	Beaumont-Pied-De-Bœuf
00087177	Anouk Duchemann	03/05/1902	217	Ferme Saint Paul	50270	Baubigny
00086370	Christèle Atlan	04/04/1905	22	Rue dus Arpens	61130	Bellou-Le-Trichard
00094862	Mélina Bouazza	20/10/1995	73	Avenue de la Haie	35680	Domalain
00041927	Annabelle Renoir	07/12/1979	143	L’Acre	61100	La Bazoque
00092838	Derradji Fichtner	06/04/1913	194	Avenue de la Chasserie	61300	Saint-Symphorien-Des-Bruyères
00009337	Halan Ramjattan	27/07/1988	246	Rue la Rue	50310	Ozeville
00098249	Sylvain Rhodes	10/09/1913	207	Sur la Haie	35133	Billé
00091901	Josiane Charrier	13/09/1971	226	Lieu Dit l’Oisonniere	72220	Laigné-En-Belin
00042475	Hervé Porte	23/05/1937	175	Rue du Bourg	61570	Le Château-D'Almenêches
00086226	Nadege Laine	04/12/1930	245	Carcahu	72500	Luceau
00065445	René Boulares	30/06/1958	155	Impasse des Primeveres	35540	Plerguer
00051564	Yann Auger	10/06/1990	206	Moussiaux	35490	Vieux-Vy-Sur-Couesnon
00075880	Elisabeth Hautin	14/10/1981	63	La Piochere	53240	Saint-Germain-Le-Fouilloux
00048417	Fabien Drouin	06/01/1959	179	Route de Courtomer	61500	Essay
00033733	Nadine Talbi	25/05/1910	100	Les Costils	50290	Longueville
00031778	Dorian Bonnel	02/11/1939	23	Route du Vassey	50800	Beslon
00029560	Marie Clavier	23/08/2000	193	Rue du Bel Essor	72000	Le Mans
00083605	Angelo Futol	22/01/1991	1	Zone d’Activite la Promenade	49750	Beaulieu-Sur-Layon
00042499	Bernard Gaudron	01/04/1965	102	Rue du Vau Germain	72340	Chahaignes
00084327	Marie-Hélène Grande	10/09/1994	116	Avenue de la Pree	72610	Thoiré-Sous-Contensor
00069358	Mylène Gernigon	23/02/1904	113	Le Bourg	61270	Brethel
00061698	Martin Fort	11/04/1942	61	Rue Haute	72440	Tresson
00076108	Fabrice Raffin	31/10/1912	128	Les Granges	50850	Ger
00055552	Fred Fois	03/06/1979	242	Avenue de la Gueriniere	72110	Briosne-Lès-Sables
00048796	Léontine Iche	25/12/1956	48	Les Avineaux	44360	Saint-Étienne-De-Montluc
00054374	Arsene Larsonneur	12/01/2005	241	Cervelle	53120	Levaré
00074746	Yohan Copin	21/02/1932	209	Rue de l’Hôtel Foucher	50560	Gouville-Sur-Mer
00041179	Lou-Marie Biren	12/01/2010	74	Impasse du Mexique	50190	Périers
00028489	Murielle Le Guellec	12/02/1934	243	Lieu Dit Beauvais	61570	La Bellière
00031059	Léontine Chomette	21/10/1917	95	Les Monnettes	35580	Guignen
00019811	Marie-Bernard Lasseube	19/01/1933	178	Lieu Dit l’Etochet	61170	Saint-Aubin-D'Appenai
00025902	Paul Lamoureux	16/09/1955	244	Impasse de la Bourbionne	72320	Gréez-Sur-Roc
00098190	Julienne Bachimont	28/05/2003	246	L’Ogerie	44270	Saint-Étienne-De-Mer-Morte
00062582	Astrid Sol	07/01/1937	20	Rue de Launay	53800	Saint-Martin-Du-Limet
00018024	Fabien Dumont	21/01/1992	75	Lieu Dit l’Aumone	72610	Oisseau-Le-Petit
00014000	Sergine Saint-Hilaire	09/12/1937	106	Le Champ Bedou	50530	Sartilly-Baie-Bocage
00091693	Brice Redon	16/12/1999	85	Besne	50370	Notre-Dame-De-Livoye
00065512	Albert Makhlouf	17/10/1987	36	Avenue de la Gare	49420	Ombrée D'Anjou
00070254	Yann Delacroix	12/06/1937	49	Rue dus Finardieres	72320	Lamnay
00091023	Olympe Figue	22/06/1965	92	Dipdalle	50390	Rauville-La-Place
00007373	Marie-Thérèse Arnould	14/12/1942	50	Les Forges	72240	Lavardin
00073090	Olivia Gillard	19/12/1954	167	Avenue des Acacias	35420	Saint-Georges-De-Reintembault
00017901	Maéra Garimbay	10/09/1907	109	Rue du Glinel	50880	Pont-Hébert
00080941	Antoinette Rigoni	14/01/1932	224	Place des Halles	35370	Le Pertre
00059805	Fabio Jude	26/04/1993	49	Les Rondelles	50420	Beaucoudray
00062878	Ghislain Gaudel	28/05/1919	217	Lieu Dit Fresneaux	61500	Aunou-Sur-Orne
00060558	Celestine Carval	13/11/1917	56	La Bouderie	35440	Dingé
00021499	Marilyn Denizon	20/12/1954	80	Boulevard du Chene Vert	49150	Baugé-En-Anjou
00044659	Marc Granger	08/07/1932	91	Le Goudri	61100	Montilly-Sur-Noireau
00013881	Jacques Rondot	30/04/1999	71	Le Breil	35210	Montreuil-Des-Landes
00076848	Fanny Sanchez	12/12/1917	113	Barbé	53950	Louverné
00056213	Edwin Domingues	01/08/1992	247	La Housserie	53270	Sainte-Suzanne-Et-Chammes
00044463	Joël Raymond	08/12/1902	188	La Campagne	50160	Lamberville
00006999	Andrée Salgueiro	01/04/1958	208	Avenue de la Rebourciere	35520	Melesse
00035144	Séverine Lefranc	27/02/1908	203	Route des Sangliers	50540	Isigny-Le-Buat
00059226	Alice Deygas	28/02/1963	96	Place Saint Francaire	49560	Cléré-Sur-Layon
00064489	Astrid Lamoureux	01/07/1938	39	Lieu Dit Foretterie	61500	Le Bouillon
00097031	Joëlle Heron	27/09/1959	148	Les Chenaies	50470	Tollevast
00031193	Matthieu Thiery	06/06/1916	66	Allée André Chenier	35132	Vezin-Le-Coquet
00070038	Khelil Vilaceque	02/06/1956	252	Rue dus Marais	61360	Suré
00086234	Tiphaine Mondon	28/01/1940	210	La Norrerie	53600	Sainte-Gemmes-Le-Robert
00024381	Annie Campion	04/05/1909	173	Avenue de la Barre	72160	Thorigné-Sur-Dué
00084859	Sabine Chambaud	22/06/1912	58	Rue du Clos du Pre de la Croix	49220	Le Lion-D'Angers
00045433	Karl Marcon	15/02/1985	71	La Touche	53160	Vimarcé
00020847	Emmanuel Saidi	08/08/1971	148	Avenue de la Peudriere	61110	Rémalard En Perche
00012891	Benoît Ollier	03/01/1911	58	Route de Sainte Scolasse	61170	Montchevrel
00010050	Monique Maury	09/12/2010	192	Les Jardins du Pre Champi	44670	La Chapelle-Glain
00021717	Emeric Bohn	24/03/1943	203	La Jeusse	53410	Launay-Villiers
00062467	Amélie Gonnet	14/08/1965	49	L’Aumône	61170	Marchemaisons
00033251	Valentin Rival	25/04/1967	77	Residence de la Chapelle	53500	Vautorte
00047567	Manuel Manin	20/06/1912	146	La Galbronniere	53360	Simplé
00034538	Patrick Renou	21/03/1932	140	Place de la Gare	61560	La Mesnière
00027454	Maurice Lutz	26/06/1935	245	Le Bourg	61570	Francheville
00029094	Eugène Bouchacourt	14/02/1966	59	Les Bois	35320	Crevin
00065223	Annabelle Scordia	05/01/1956	77	Le Colineau	72400	Préval
00005521	Laetitia Faivre	24/03/1998	165	Le Sep	35220	Saint-Didier
00067587	Noreen Breiner	20/03/1993	127	Chemin des Rainettes	44770	La Plaine-Sur-Mer
00055041	Pauline Bonnat	18/10/1939	2	Les Cencives	44320	Saint-Père-En-Retz
00013730	Gulben Trony	06/02/1906	252	La Teillais	44670	Juigné-Des-Moutiers
00096793	Yann Casanova	22/11/1972	134	Les Dunes	50290	Bricqueville-Sur-Mer
00072712	Sanja Ezquerra	03/01/1963	112	Route des Moulins	50800	Saint-Maur-Des-Bois
00003026	Valérie Maheu	23/06/1929	16	La Guittonnais	44119	Treillières
00018054	Lucile Sabatier	28/03/1982	153	La Cour	50310	Émondeville
00092111	Marie-Josee Humblot	09/10/1913	56	Route de l’Abbaye	50530	Saint-Pierre-Langers
00012554	Marcelle Pucci	05/09/1907	203	La Pinderie	35270	Cuguen
00039718	Lilouane Cottineau	11/03/1989	160	Lieu Dit l’Angerie	61550	Saint-Nicolas-De-Sommaire
00078744	Laurianne Brugger	01/05/1995	250	Lotissement du Soleil Levant	53240	La Bigottière
00027714	Stanislas Gambart	24/08/1976	93	La Beaudonniere	53290	Bouère
00016773	Priscilla Paris	26/11/1996	99	Rue Haute Rue	50450	Gavray-Sur-Sienne
00055264	Jamila Zeggai	18/11/1986	90	Avenue de la Loge	72380	Saint-Jean-D'Assé
00018855	Benedicte Saillard	23/08/1964	123	Résidence des Lys	72120	Montaillé
00010890	Claude Caro	22/12/1943	233	Chemin de la Pintiere	72150	Montreuil-Le-Henri
00096966	Fatima Gomez	03/11/1954	23	Allée Hélène Boucher	35131	Pont-Péan
00044794	Mickael Puget	20/06/1937	77	Lieu Dit Nuisement	61160	Bailleul
00017483	Agathe Lamarque	30/06/1924	18	Rue du 8 Mai	50350	Donville-Les-Bains
00014376	Rose Heitzmann	04/11/1999	17	Lieu Dit Monchenou	72170	Assé-Le-Riboul
00007403	Christiane Alibert	31/10/1991	211	Avenue de la Gassiniere	61120	Fresnay-Le-Samson
00027828	Joselyne Laffaille	16/03/1979	208	Rue de la Libération	72610	Bourg-Le-Roi
00091460	Simone Grondin	25/09/1970	174	Les Lierres	53250	Chevaigné-Du-Maine
00019730	Rachel Pouliquen	18/11/1990	113	Rue dus Trappes	61230	Cisai-Saint-Aubin
00083705	Ghislaine Jacob	10/08/1947	136	Rue des Abeilles	72300	Notre-Dame-Du-Pé
00072642	Louise Cordier	28/10/2000	92	La Pelotonnerie	49170	Saint-Georges-Sur-Loire
00085053	Timi Londos	21/09/1998	67	Place du Marche	61320	Saint-Sauveur-De-Carrouges
00052481	Gwenaelle Detant	20/08/1967	12	Route de Cleville	50340	Le Rozel
00027283	Odelia Guingal	03/12/1985	232	Allée des Albatros	44500	La Baule-Escoublac
00086202	Noura Amaranthe	10/12/1980	235	Residence Intergeneration	53440	Aron
00081562	Jeannine Merceron	11/04/1988	140	Rue des Fontaines	35350	La Gouesnière
00060563	Geraldine Martial	03/02/1906	10	Le Mesnil	50800	Fleury
00004475	Germain Baudino	04/06/1965	96	Rue dus Pieces	72240	Cures
00017500	Damien Marin	23/11/1954	52	Impasse des Violettes	61600	Lonlay-Le-Tesson
00006306	William Pinot	05/01/2001	30	La Fuserie	61290	Longny Les Villages
00062519	Angelique Deslandes	18/06/2003	243	Le Bourg	50250	Montsenelle
00051185	Gaëtan Moussa	19/10/2002	145	La Viellerie	61230	Orgères
00035013	Dayanne Torielli	21/05/2009	24	Route du Pont de l’Ouen	44115	Haute-Goulaine
00073358	Emma Gendre	10/01/2002	85	Rue du Beausoleil	35150	Chanteloup
00021781	Allan Heim	31/05/1914	11	La Guiltiere	53800	Saint-Saturnin-Du-Limet
00003381	Denis Habert	26/05/1916	17	Avenue de la Butte	72460	Savigné-L'Évêque
00071492	Rémy Raynaud	08/05/1970	73	Rue dus Chalumelieres	72430	Noyen-Sur-Sarthe
00041104	Mathurin Rama	28/08/1932	242	Rue Francois Marie Leroux	35150	Boistrudan
00058445	Sefa Lencel	26/01/2005	111	Les Coudrais	44390	Saffré
00047268	Kelly Gicquel	23/09/1986	100	Lotissement Jean Duverger	50800	La Chapelle-Cécelin
00030607	Malou Sakhraoui	01/10/1945	26	Lieu Dit Courbardieres	61420	Saint-Denis-Sur-Sarthon
00032548	Adrienne Ane	11/07/1950	37	Rue du Patis	72260	Avesnes-En-Saosnois
00085626	Liliane Duhem	13/08/1953	76	L’Aumone	50870	Subligny
00024846	Yann Prouteau	14/01/2006	232	Chemin du Chardonneret	72500	Lavernat
00041710	Agnès Koch	15/08/1953	174	Impasse Champagne	49125	Tiercé
00070888	Peyton Suppo	10/07/1999	52	La Raffiniere	44640	Rouans
00033812	Armand Lefour	15/01/1940	190	Lieu Dit Riparfond	72140	Rouez
00066420	Julie Josse	21/08/1966	49	Le Bourg	50860	Moyon Villages
00095352	Léone Brison	12/08/1949	61	Le Binguet	44350	Saint-Molf
00091694	Roberte Everaere	21/02/1976	48	La Begaciere	35580	Baulon
00078722	Guy Sassi	06/06/1983	225	Route de l’Isle du Toul Brun	44410	Assérac
00035644	Alphonse Despaux	06/07/1963	78	Avenue de la Minoterie	35420	Poilley
00038584	Anne-Laure Rousset	24/07/1915	230	Le Bourg	50620	Cavigny
00062047	Victor Petit	16/07/2005	239	Le Carriaud	44260	Bouée
00042510	Îmran Frohlich	05/08/1958	98	La Demoisellerie	61300	Saint-Michel-Tubœuf
00052373	Noham Delacour	28/12/1995	62	La Valliere	53140	La Pallu
00028262	Adrien Houry	14/02/1918	149	La Chitelliere	50680	Villiers-Fossard
00002953	Gilles Arnal	19/05/1928	239	La Gaudiererie	50510	Cérences
00042238	Elisabeth Menez	30/09/1969	198	Rue du Mesnil	35500	Champeaux
00057993	Yvan Tournaire	06/10/1998	10	La Paysanterie	50500	Auxais
00074951	Nelo Delussac	20/11/1948	147	Le Plessis	44170	Marsac-Sur-Don
00032579	Hamza Jonquet	18/11/1938	136	Le Poteau	53190	Fougerolles-Du-Plessis
00049303	Didier Ortega	10/10/1964	106	Le Pin	72290	Lucé-Sous-Ballon
00061851	Maely Mauduit	26/09/1986	129	Les Charnieres	53360	Quelaines-Saint-Gault
00079780	Caroline Blouin	20/05/1936	103	Rue du Boulay	61320	Rouperroux
00021097	Avraham El Bakkali	08/12/1931	198	Le Dy	50270	Saint-Maurice-En-Cotentin
00049560	Aline Gomez	28/07/1965	54	Impasse de l’Hôtel Castel	50680	Couvains
00057855	Cyprien Chartron	10/05/1958	102	Les Hivers	35850	Irodouër
00063242	Tatjana Gruiec	04/05/1917	225	Croquemais	44590	Derval
00095955	Raymonde Ponsot	26/02/1999	31	Les Courtues	35360	Médréac
00091593	José Charlier	29/03/1996	50	Rue des Pommiers	72540	Longnes
00006260	Jimmy Verjus	17/09/1997	48	La Favrie	53420	Chailland
00096716	Juan Coeur	25/01/1916	163	Avenue de la Largerie	61330	Ceaucé
00031596	Marianne Rene	26/12/1915	32	Rue du Fresne	72260	Marolles-Les-Braults
00063811	Victoire Barbera	19/04/1950	32	Rue de la Croix de Bais	35680	Bais
00056930	Emy Tardif	11/05/1942	171	La Reuserie	53120	Hercé
00070669	Simonne Casas	19/02/1951	122	Lieu Dit l’Aubertiere	35500	Pocé-Les-Bois
00044029	Rémy Sanchez	17/12/1948	10	Lieu Dit Bordelans	61270	Rai
00084723	Laurence Martins	21/02/1944	48	Route du Moulin	50450	Montaigu-Les-Bois
00059679	Joël Antoinette	31/01/1930	233	Le Clos Fleuri	72400	La Chapelle-Du-Bois
00026665	William Cherruault	04/01/1924	157	Etoublon	50340	Sotteville
00096122	Clémentine Lanceleur	11/08/1901	170	La Touche	53230	Astillé
00091278	Elodie Couderc	18/11/1958	144	La Mitonnerie	50270	La Haye-D'Ectot
00091881	Sandra Collignon	04/06/1993	171	Rue des Sorbiers	35370	Torcé
00089100	Clémence Pete	15/09/1914	222	Cohignac	35550	Pipriac
00015651	Alexandra Tissier	21/12/1925	116	Le Bourg	50220	Courtils
00022382	Andrée Lienard	16/03/1941	87	L’Ardivais	44480	Donges
00082439	Lise-Laure Estournel	01/03/2000	126	La Talvandière	61800	Tinchebray-Bocage
00003728	Antoinette Mathe	18/06/1901	59	Village des Audouins	49280	Saint-Léger-Sous-Cholet
00066426	Pierrick Le Meur	03/09/1987	115	La Guyonniere	53110	Saint-Julien-Du-Terroux
00090054	Sylvain Rousselle	07/03/2005	91	Avenue de la Guiberdiere	61420	La Ferrière-Bochard
00007052	Willy Paulin	21/01/1942	167	Rue du Guesclin	35390	Saint-Sulpice-Des-Landes
00089822	Ludovic Huguet	07/01/2004	193	Le Brot	50480	Neuville-Au-Plain
00008480	Roselyne Perichon	27/01/1970	36	La Chesnaie	72610	Béthon
00070280	Ludovic Liagre	11/02/1981	191	Les Carlettes	50660	Annoville
00027739	Denis Rouby	13/09/1933	230	Rue Simone Signoret	49460	Montreuil-Juigné
00069196	Franck Dahan	08/03/1939	6	Marcilly	61130	Igé
00009392	Mathurin Neves	21/05/2009	151	Allée des Dabonnières	44550	Saint-Malo-De-Guersac
00023684	Madeleine Wallet	29/09/1938	26	Le Clos des Chenes	53320	Montjean
00012518	Marie-Paul Ferrif	26/02/2009	251	Rue de l’Étang	44110	Erbray
00038700	Johan Vigne	03/12/1968	52	Rue Chasse Perrette	50630	Octeville-L'Avenel
00004380	Brice Nativel	13/05/1991	184	Lieu Dit Godet	35120	Saint-Broladre
00075047	Claire Hoarau	13/06/2010	13	Le Bourg	61160	Coulonces
00083310	Edith De Biasi	16/01/1973	198	La Luneliere	50870	Le Parc
00079706	Raymond Mura	04/03/1956	119	Avenue de la Tiroufiere	72290	Congé-Sur-Orne
00070424	Jocelyne Demoulin	11/05/1992	140	La Mondrie	61220	La Coulonche
00015883	Yvonne Bregeon	29/10/1957	137	La Morinais	35390	Grand-Fougeray
00090919	Djaouida Rouine	29/04/1903	219	La Barre	50570	Remilly Les Marais
00040547	Michelle Arnould	10/01/1923	159	La Boulaye	50690	Sideville
00087814	Alexandra Boet	20/11/1929	112	Rue dus Charmilles	72600	Saint-Rémy-Des-Monts
00090238	Marie-Martine Ovide	29/07/1979	156	Avenue de la Riviere	49420	Armaillé
00089033	Chanya Saling	24/07/2004	203	Avenue Emile Lecharpentier	50800	Sainte-Cécile
00055368	Armand Mansuy	17/10/1974	180	Le Domaine	49520	Bouillé-Ménard
00088392	Sincere Uranie	18/01/1990	237	La Loge	50390	Sainte-Colombe
00064642	Fabian Lorang	10/10/1997	251	Villabon	53230	La Chapelle-Craonnaise
00017680	Alexandre Kurt	23/06/1994	113	Le Haut Breuil	35137	Pleumeleuc
00060150	Frédéric Corbin	16/07/1937	120	La Gare	72260	Moncé-En-Saosnois
00022848	Sonia Maisonneuve	02/08/2002	82	La Devise	50310	Lestre
00042457	Allisone Pelsy	12/06/1999	53	La Cordonnière	50300	Saint-Brice
00098702	Katia Guyot	15/11/1914	34	Rue dus Landes	61250	Colombiers
00083096	Marion Vignon	15/02/1974	78	La Durandiere	50150	Brouains
00001588	Tairou Pasanau	07/07/1949	49	Allee Gerard Rousseau	61100	Saint-Georges-Des-Groseillers
00021879	Elisabeth Conte	18/04/1916	3	Le Chateau	72600	Pizieux
00021940	Martial Chiron	16/07/1977	34	Grinfolet	35430	Saint-Suliac
00007271	Lynda Dossou	18/07/1931	201	La Jambonnerie	72430	Saint-Jean-Du-Bois
00043471	Angelique Delafontaine	05/01/1971	34	Chemin de la Berardiere	72700	Allonnes
00039111	Marvin Laidet	29/05/1905	61	La Fouinetiere	53270	Blandouet-Saint Jean
00009678	Sarah Hyacinthe	18/05/1936	63	La Couterie	53190	Désertines
00033820	Theodore Morris	30/11/1907	28	La Riviere	35133	Javené
00056148	Titouan Falque	23/09/1964	93	Rue du Pont Vigy	50250	Le Plessis-Lastelle
00026521	Johann Vigouroux	07/09/1935	94	Avenue de la Blottaie	35210	Saint-Christophe-Des-Bois
00054235	Cécile Rodriguez	04/08/1998	86	Les Morandieres	35220	Saint-Jean-Sur-Vilaine
00097021	Paulette Derobert	05/05/1903	18	Babelouse	35310	Chavagne
00037688	Gwenaelle Grand	06/09/1963	7	Le Carrefour	50260	Magneville
00099081	Walter Anseaume	08/08/1970	252	La Gravelle	50700	Saussemesnil
00010812	Cedric Bourre	25/11/1986	180	Impasse des Buttes Roulettes	61390	Le Chalange
00093036	Pierre-Louis Er	24/09/1946	205	Les Enolieres	53240	Placé
00079198	Léa Laporte	22/04/1956	105	Route Cote de Magny	50530	Dragey-Ronthon
00050915	Philippe Paulin	03/03/1998	113	Ferme de Tilly	50630	Crasville
00090469	Nadine Hecquet	06/01/1990	47	Avenue de launay	61230	Chaumont
00067036	Richard Chapon	04/03/1968	201	La Maconnais	35460	Maen Roch
00094497	Floriane Bens	12/01/1988	143	Roupeyroux	53600	Assé-Le-Bérenger
00024947	Illeana Delus	30/05/1987	245	Hameau le Carpentier	50690	Saint-Martin-Le-Gréard
00044053	Auguste Lannoy	21/06/1986	71	Riviere	35530	Noyal-Sur-Vilaine
00071677	Yolan Greene	26/11/1939	65	Rue dus Aulnaies	61300	Saint-Martin-D'Écublei
00028405	Edouard Mourer	16/06/1901	190	Rue du Joncheray	72300	Auvers-Le-Hamon
00007684	Pierre-Jean Dalle	23/09/1972	249	Le Buisson	53470	Châlons-Du-Maine
00014210	Jules Bayle	25/10/1970	47	Les Goulets	35610	Roz-Sur-Couesnon
00068799	Jeannette Alias	24/07/1928	199	La Besneraie	35590	La Chapelle-Thouarault
00069759	Marielle Laurent	05/05/1966	170	Lieu Dit Crasse	61390	Fay
00027869	Linda Keller	18/05/1908	196	Rue du Mottey	61220	Pointel
00067755	Yasmina Collart	27/12/1964	46	La Salmondiere	53230	Cosmes
00038143	Alexia Blondet	12/11/1953	53	Lotissement de l’Esponniere	53320	Loiron-Ruillé
00054329	Salim Coulombel	07/09/2009	117	La Herissiere	53250	Saint-Aignan-De-Couptrain
00086804	Anne-Sophie Pin	16/10/1993	197	Lotissement le Clos du Levant	50320	La Haye-Pesnel
00089427	Safyr Bonnefois	16/05/1904	82	Le Clos	44530	Guenrouet
00063745	Monique Pinaquy	21/08/1956	243	Rue des Muriers	50400	Yquelon
00011067	Adrian Deberre	10/12/1971	42	Le Brail	61350	Saint-Mars-D'Égrenne
00010029	Marie-Christine Cuzin	03/07/1928	162	Rue du Major Christophe Fournier	72170	Beaumont-Sur-Sarthe
00006939	Marie-Claude Deroubaix	30/01/2004	107	Rue de Belle Vue	72550	Coulans-Sur-Gée
00048524	Jenny Hayoun	11/12/1954	128	L’Oisilliere	44260	Savenay
00091135	Maryannick Tual	07/09/1934	61	Vge de l’Eglise	50310	Vaudreville
00036338	Sylvain Cazenave	16/10/1921	103	Rue du Taillis	61240	Ménil-Froger
00077975	René Batista	15/09/1974	22	Lieu Dit Brosses	61380	La Ferrière-Au-Doyen
00063810	Antonio Biard	08/05/1913	126	La Riaudais	35430	Saint-Jouan-Des-Guérets
00047876	Ulyssia Giremus	28/11/1917	99	Impasse de l’Ensoleillee	44770	Préfailles
00037789	Jean Loisel	24/07/1975	118	Rue du Tertre	61320	La Lande-De-Goult
00096754	Jules Gagneux	22/10/1992	138	Gohan	72440	Bouloire
00052637	Loïc Leclere	01/09/1919	204	Lieu Dit Chaussee	61500	Neauphe-Sous-Essai
00097942	Armelle Lenglet	13/01/1920	48	Allée des Alizés	35760	Saint-Grégoire
00031338	Marie-Josee Hauchard	29/05/1942	216	Avenue de la Borderie	49520	Bourg-L'Évêque
00011267	Theodoric Orageux	20/07/1973	6	Lieu Dit Beauroussel	61380	Sainte-Céronne-Lès-Mortagne
00047035	Felicie Aubergy	05/06/2010	39	Avenue des Terres Noires	44860	Saint-Aignan-Grandlieu
00089216	Sonia Guyard	06/07/1954	84	Rue dus Trottinieres	72130	Moulins-Le-Carbonnel
00048516	Simonne Barry	16/10/1959	97	Impasse des Acacias	49280	La Tessoualle
00071712	Djilali Villevaud	08/11/1932	27	Avenue de la Brosse	61340	Saint-Pierre-La-Bruyère
00054933	Jean-Paul Poulard	28/09/1911	96	Cour de l’Eventail	72110	Courcemont
00032532	Anna Sylvestre	26/05/1958	237	Avenue de la Marchandaie	49440	Angrie
00093304	Martine Charlery	28/04/1990	148	La Lande	53150	Brée
00053256	Aleksy Marchive	06/04/1956	58	Residence du Moulin	50310	Quinéville
00049142	Rachel Maes	07/05/1991	78	Chemin de la Croix Marion	61290	Le Mage
00087819	Rosette Cornille	18/02/1909	114	Lieu Dit l’Ajonc	49320	Brissac Loire Aubance
00092230	Eve Taieb	01/01/1922	224	La Corbelière	53100	Saint-Georges-Buttavent
00097842	Carole Merlet	07/09/1928	96	Bellevue	50300	Marcey-Les-Grèves
00054386	Rémy Chabanon	20/02/1980	7	Chemin du Clos Martin	50410	Villebaudon
00024581	Charles Carre	07/01/1937	243	Route du Touzey	50450	Hambye
00091148	Audrey Simonnet	14/04/1968	246	Le Mont	50690	Hardinvast
00071733	Madeleine Hanocq	11/09/1965	34	Lieu Dit l’Aumone	35150	Janzé
00025401	Hend Conegero	12/06/1998	101	Lieu Dit Bourg	61500	Tanville
00009701	Othon Parot	20/04/1943	247	Allée de Beauvais	35590	L'Hermitage
00024334	Theoxane Toreau	08/03/1993	216	Le Bignon	61400	Saint-Denis-Sur-Huisne
00025169	Nicole Gutierrez	17/01/1917	104	Lot le Hameau des Charmes	72380	Joué-L'Abbé
00048707	Jean-Noël Calon	20/12/1979	171	Lieu Dit Fontanges	72400	Cormes
00078929	Geneviève Le Roux	29/11/1990	38	Rue Levee Ligerienne	49130	Saint-Jean-De-La-Croix
00042323	Gaëtan Leroy	31/03/1927	215	Les Croix	35460	Val-Couesnon
00098462	Hypolyte Largo	04/04/1906	229	Avenue de la Piochere	61700	Saint-Gilles-Des-Marais
00014402	Francia Meneghello	25/08/2007	125	La Lande	50630	La Pernelle
00094094	Andrée Vandenberghe	24/11/1934	152	Les Boularderies	72600	Aillières-Beauvoir
00023730	Marie-Corine Veriot	12/07/1906	225	Les Bois de Bosseterre - St-Denac	44117	Saint-André-Des-Eaux
00097203	Astrid Hugel	01/04/1929	6	Les Grielles	53800	Renazé
00095929	Sylvie Orlando	26/12/1935	132	L’Espoir	49140	Corzé
00052246	Vincent Borras	10/12/1988	227	Les Choisieres	53480	Saint-Georges-Le-Fléchard
00025408	Magali Regnault	25/07/2009	201	Avenue de la Poterie	72610	Fyé
00055516	Ginette Vang	03/03/1999	24	Avenue des Trois Mâts	44340	Bouguenais
00039987	Georges Doublet	13/05/1978	219	Rue du 115e Rgt d’Infanterie	72600	Mamers
00074919	Karima Larmet	15/04/2001	78	Chênedet	53300	Chantrigné
00020466	Yvan Catherine	24/02/1977	223	Château de la Croix	72120	Marolles-Lès-Saint-Calais
00047594	Alida Viala	20/05/1928	194	Avenue de la Salorge	35140	La Chapelle-Saint-Aubert
00086753	France Gravina	12/01/1914	195	Avenue de la Jambonnaie	61470	Le Bosc-Renoult
